CountyName,date,province,14-Day Rate (Cases/100k),14-Day Rate of Growth,Cases/100k
Donegal,20200608,Ulster,0.0,0.0,295.241
Meath,20200608,Leinster,4.9806,0.2012,412.2147
Sligo,20200608,Connaught,0.0,0.0,195.3155
Carlow,20200608,Leinster,29.3583,1.1359,295.0889
Tipperary,20200608,Munster,7.3419,0.82,338.4455
Longford,20200608,Leinster,10.1359,0.2397,697.2818
Laois,20200608,Leinster,5.7347,0.4533,309.338
Waterford,20200608,Munster,3.3201,0.4909,132.5575
Louth,20200608,Leinster,16.7371,0.5393,603.6436
Cavan,20200608,Ulster,49.1343,0.4834,1126.339
Clare,20200608,Munster,40.6387,1.8571,309.72
Kerry,20200609,Munster,-0.0,-0.0,208.5209
Longford,20200609,Leinster,10.1359,0.2636,697.2818
Louth,20200609,Leinster,15.7395,0.5635,603.6436
Wexford,20200609,Leinster,0.0,0.0,144.2674
Roscommon,20200609,Connaught,31.6506,0.3171,526.7724
Leitrim,20200609,Connaught,5.3498,0.1446,262.1396
Clare,20200609,Munster,39.7971,2.4519,310.5616
Tipperary,20200609,Munster,7.521,1.0909,339.0723
Cork,20200609,Munster,17.6839,0.4638,282.2049
Limerick,20200609,Munster,0.0,0.0,299.1293
Westmeath,20200609,Leinster,9.173,0.354,755.886
Monaghan,20200609,Ulster,50.9656,0.6537,869.9052
Waterford,20200609,Munster,3.1971,0.4906,132.5575
Sligo,20200609,Connaught,0.0,0.0,195.3155
Donegal,20200609,Ulster,0.0,0.0,295.241
Kildare,20200609,Leinster,12.3914,0.4115,640.8874
Meath,20200609,Leinster,4.7608,0.2159,412.2147
Carlow,20200609,Leinster,28.1037,1.1789,295.0889
Cavan,20200609,Ulster,45.9462,0.4776,1126.339
Laois,20200609,Leinster,5.7347,0.4857,309.338
Kilkenny,20200609,Leinster,14.2523,0.2853,348.6778
Dublin,20200609,Leinster,19.1592,0.3227,903.0258
Galway,20200609,Connaught,8.4145,0.3234,187.9422
Wicklow,20200609,Leinster,5.9179,0.4538,470.423
Offaly,20200609,Leinster,3.1151,0.0194,616.9752
Mayo,20200609,Connaught,2.7366,0.0883,436.7582
Tipperary,20200610,Munster,7.7001,1.4828,339.0723
Wicklow,20200610,Leinster,5.5167,0.4661,470.423
Clare,20200610,Munster,39.4364,2.8522,310.5616
Mayo,20200610,Connaught,1.7514,0.0604,436.7582
Waterford,20200610,Munster,2.7053,0.4231,132.5575
Monaghan,20200610,Ulster,49.1038,0.6433,869.9052
Longford,20200610,Leinster,10.4854,0.3061,697.2818
Carlow,20200610,Leinster,26.8491,1.2159,295.0889
Louth,20200610,Leinster,14.9636,0.5921,603.6436
Meath,20200610,Leinster,4.6143,0.2432,412.7274
Cavan,20200610,Ulster,41.4454,0.4557,1127.6518
Offaly,20200610,Leinster,2.5654,0.0162,616.9752
Kerry,20200610,Munster,-0.0,-0.0,208.5209
Donegal,20200610,Ulster,0.0,0.0,294.6128
Laois,20200610,Leinster,5.7347,0.5152,309.338
Dublin,20200610,Leinster,17.3037,0.3043,903.3969
Kilkenny,20200610,Leinster,12.0929,0.24,348.6778
Kildare,20200610,Leinster,10.7221,0.3662,640.8874
Galway,20200610,Connaught,7.252,0.277,187.9422
Wexford,20200610,Leinster,0.0,0.0,144.2674
Cork,20200610,Munster,16.1049,0.4166,282.3891
Roscommon,20200610,Connaught,30.7653,0.362,528.3218
Sligo,20200610,Connaught,0.0,0.0,195.3155
Leitrim,20200610,Connaught,5.3498,0.1558,262.1396
Limerick,20200610,Munster,0.0,0.0,299.1293
Westmeath,20200610,Leinster,8.0465,0.3401,754.7595
Tipperary,20200611,Munster,7.8792,1.6604,339.0723
Donegal,20200611,Ulster,0.0,0.0,295.241
Westmeath,20200611,Leinster,6.92,0.3209,754.7595
Mayo,20200611,Connaught,0.9852,0.036,436.7582
Laois,20200611,Leinster,5.9034,0.5932,311.6994
Carlow,20200611,Leinster,25.0926,1.2346,295.0889
Dublin,20200611,Leinster,15.7239,0.3014,903.9165
Cavan,20200611,Ulster,38.4448,0.4362,1128.9645
Louth,20200611,Leinster,14.2986,0.6482,603.6436
Monaghan,20200611,Ulster,46.3112,0.6238,869.9052
Kerry,20200611,Munster,-0.0,-0.0,208.5209
Kilkenny,20200611,Leinster,9.7895,0.1983,348.6778
Clare,20200611,Munster,39.0757,3.0952,310.5616
Kildare,20200611,Leinster,9.0528,0.314,640.8874
Leitrim,20200611,Connaught,4.904,0.1642,262.1396
Wexford,20200611,Leinster,0.0,0.0,144.2674
Meath,20200611,Leinster,4.6143,0.2917,412.7274
Limerick,20200611,Munster,0.0,0.0,299.6424
Offaly,20200611,Leinster,2.3821,0.0167,616.9752
Waterford,20200611,Munster,2.3364,0.3654,132.5575
Longford,20200611,Leinster,10.4854,0.3529,697.2818
Wicklow,20200611,Leinster,5.3161,0.4907,470.423
Galway,20200611,Connaught,6.3109,0.242,187.9422
Cork,20200611,Munster,14.8681,0.3823,282.3891
Roscommon,20200611,Connaught,30.1013,0.4237,528.3218
Sligo,20200611,Connaught,0.0,0.0,195.3155
Limerick,20200612,Munster,0.0,0.0,299.6424
Cork,20200612,Munster,13.6839,0.3744,282.3891
Dublin,20200612,Leinster,14.6848,0.307,906.2173
Monaghan,20200612,Ulster,46.0784,0.6266,871.5342
Clare,20200612,Munster,38.9555,3.3061,310.5616
Wicklow,20200612,Leinster,5.1155,0.5543,470.423
Wexford,20200612,Leinster,0.0,0.0,144.2674
Kerry,20200612,Munster,-0.0,-0.0,208.5209
Donegal,20200612,Ulster,0.0,0.0,295.241
Leitrim,20200612,Connaught,4.4582,0.1818,262.1396
Offaly,20200612,Leinster,2.7486,0.0222,616.9752
Roscommon,20200612,Connaught,27.888,0.4809,529.8711
Cavan,20200612,Ulster,36.9445,0.4283,1128.9645
Carlow,20200612,Leinster,22.3324,1.1125,300.3583
Longford,20200612,Leinster,9.4369,0.3506,697.2818
Sligo,20200612,Connaught,0.0,0.0,195.3155
Mayo,20200612,Connaught,0.7662,0.0295,437.5244
Tipperary,20200612,Munster,7.8792,1.913,339.0723
Kilkenny,20200612,Leinster,9.7895,0.2018,350.6933
Meath,20200612,Leinster,4.5411,0.3196,412.7274
Galway,20200612,Connaught,5.4805,0.2143,188.3298
Kildare,20200612,Leinster,8.0897,0.2877,643.5839
Westmeath,20200612,Leinster,5.9544,0.2937,754.7595
Laois,20200612,Leinster,5.7347,0.5965,311.6994
Louth,20200612,Leinster,13.301,0.6667,603.6436
Waterford,20200612,Munster,2.2134,0.3333,132.5575
Leitrim,20200613,Connaught,4.0123,0.2093,262.1396
Sligo,20200613,Connaught,0.0,0.0,195.3155
Kilkenny,20200613,Leinster,9.6455,0.2094,350.6933
Monaghan,20200613,Ulster,45.3803,0.6701,871.5342
Louth,20200613,Leinster,12.5251,0.657,603.6436
Wexford,20200613,Leinster,0.0,0.0,144.2674
Dublin,20200613,Leinster,13.4019,0.3096,906.4399
Limerick,20200613,Munster,0.0,0.0,299.6424
Mayo,20200613,Connaught,0.6568,0.0279,438.2907
Longford,20200613,Leinster,8.7379,0.3731,697.2818
Waterford,20200613,Munster,1.9675,0.3077,132.5575
Galway,20200613,Connaught,4.7055,0.1881,188.3298
Offaly,20200613,Leinster,3.1151,0.0299,616.9752
Cavan,20200613,Ulster,34.6941,0.4195,1128.9645
Roscommon,20200613,Connaught,25.896,0.5545,529.8711
Meath,20200613,Leinster,4.6876,0.3678,412.7274
Kildare,20200613,Leinster,7.0625,0.2588,644.4828
Kerry,20200613,Munster,-0.0,-0.0,208.5209
Laois,20200613,Leinster,5.5661,0.6111,311.6994
Donegal,20200613,Ulster,0.0,0.0,295.241
Tipperary,20200613,Munster,7.7896,2.122,339.0723
Wicklow,20200613,Leinster,5.1155,0.6296,471.8273
Clare,20200613,Munster,34.5068,3.2247,310.5616
Cork,20200613,Munster,11.7892,0.3465,282.3891
Westmeath,20200613,Leinster,4.8279,0.2564,754.7595
Carlow,20200613,Leinster,19.5722,0.8966,300.3583
Roscommon,20200614,Connaught,23.24,0.625,529.8711
Carlow,20200614,Leinster,17.063,0.7158,300.3583
Sligo,20200614,Connaught,0.0,0.0,196.8414
Wexford,20200614,Leinster,0.2862,0.0556,144.2674
Cork,20200614,Munster,9.8682,0.3024,282.3891
Wicklow,20200614,Leinster,4.9149,0.6806,471.8273
Donegal,20200614,Ulster,0.0,0.0,295.241
Kerry,20200614,Munster,-0.0,-0.0,208.5209
Cavan,20200614,Ulster,31.6935,0.4024,1127.6518
Waterford,20200614,Munster,1.7215,0.28,132.5575
Offaly,20200614,Leinster,3.4816,0.0413,616.9752
Galway,20200614,Connaught,3.709,0.1555,188.3298
Mayo,20200614,Connaught,0.6568,0.0319,438.2907
Laois,20200614,Leinster,5.5661,0.6346,311.6994
Louth,20200614,Leinster,10.6408,0.5614,603.6436
Tipperary,20200614,Munster,6.9838,1.8571,339.0723
Leitrim,20200614,Connaught,3.5665,0.2051,262.1396
Monaghan,20200614,Ulster,44.4494,0.7127,873.1633
Dublin,20200614,Leinster,12.0553,0.3039,907.5532
Longford,20200614,Leinster,8.0388,0.4035,697.2818
Limerick,20200614,Munster,0.0,0.0,300.1555
Westmeath,20200614,Leinster,3.5404,0.1964,754.7595
Meath,20200614,Leinster,4.5411,0.4052,412.7274
Kildare,20200614,Leinster,6.1636,0.2308,644.4828
Clare,20200614,Munster,29.0964,2.0684,310.5616
Kilkenny,20200614,Leinster,9.5015,0.2171,350.6933
Waterford,20200615,Munster,1.5986,0.2708,132.5575
Kildare,20200615,Leinster,6.1636,0.2412,644.9322
Meath,20200615,Leinster,4.3946,0.4196,413.2401
Cavan,20200615,Ulster,29.068,0.3934,1127.6518
Leitrim,20200615,Connaught,3.1207,0.2059,262.1396
Clare,20200615,Munster,23.5657,1.2727,310.5616
Louth,20200615,Leinster,8.8673,0.4494,603.6436
Laois,20200615,Leinster,5.5661,0.6735,311.6994
Sligo,20200615,Connaught,0.0,0.0,196.8414
Wexford,20200615,Leinster,0.5725,0.15,144.2674
Westmeath,20200615,Leinster,2.4139,0.1415,754.7595
Limerick,20200615,Munster,0.0,0.0,299.6424
Monaghan,20200615,Ulster,43.5185,0.7602,873.1633
Cork,20200615,Munster,8.2367,0.2655,282.7575
Carlow,20200615,Leinster,14.3028,0.5588,300.3583
Dublin,20200615,Leinster,11.4192,0.3156,908.0728
Donegal,20200615,Ulster,0.0,0.0,295.241
Wicklow,20200615,Leinster,4.7143,0.7121,471.8273
Kilkenny,20200615,Leinster,9.7895,0.2345,352.7088
Offaly,20200615,Leinster,3.8481,0.059,616.9752
Kerry,20200615,Munster,-0.0,-0.0,208.5209
Tipperary,20200615,Munster,6.0884,1.3333,339.0723
Roscommon,20200615,Connaught,20.584,0.5345,531.4204
Longford,20200615,Leinster,7.3398,0.4286,697.2818
Mayo,20200615,Connaught,0.6568,0.0351,438.2907
Galway,20200615,Connaught,2.8786,0.1256,188.3298
Longford,20200616,Leinster,6.2913,0.4286,697.2818
Cork,20200616,Munster,6.6578,0.2285,282.7575
Carlow,20200616,Leinster,11.2917,0.4091,300.3583
Leitrim,20200616,Connaught,3.1207,0.25,262.1396
Laois,20200616,Leinster,5.5661,0.7174,311.6994
Cavan,20200616,Ulster,27.0051,0.3871,1128.9645
Galway,20200616,Connaught,2.4358,0.1131,187.9422
Limerick,20200616,Munster,0.0,0.0,299.1293
Kerry,20200616,Munster,-0.0,-0.0,208.5209
Mayo,20200616,Connaught,0.6568,0.0392,437.5244
Sligo,20200616,Connaught,0.0,0.0,196.8414
Louth,20200616,Leinster,6.983,0.3424,603.6436
Westmeath,20200616,Leinster,1.4484,0.0909,754.7595
Clare,20200616,Munster,17.9147,0.768,310.5616
Meath,20200616,Leinster,3.8819,0.4109,413.2401
Kilkenny,20200616,Leinster,10.0774,0.2527,352.7088
Roscommon,20200616,Connaught,17.7066,0.442,532.9698
Kildare,20200616,Leinster,6.4846,0.2701,645.3817
Monaghan,20200616,Ulster,40.0277,0.7544,873.1633
Waterford,20200616,Munster,1.5986,0.2889,133.4183
Dublin,20200616,Leinster,10.9845,0.3392,908.3696
Offaly,20200616,Leinster,3.8481,0.085,618.2578
Tipperary,20200616,Munster,5.014,0.9655,339.0723
Donegal,20200616,Ulster,0.0,0.0,295.241
Wicklow,20200616,Leinster,4.4134,0.7333,471.8273
Wexford,20200616,Leinster,0.8587,0.3462,144.2674
Carlow,20200617,Leinster,9.0333,0.3051,303.8713
Kerry,20200617,Munster,0.0967,0.2,209.1979
Westmeath,20200617,Leinster,0.8046,0.0532,754.7595
Donegal,20200617,Ulster,0.0,0.0,295.241
Wicklow,20200617,Leinster,4.1124,0.6949,471.8273
Laois,20200617,Leinster,5.5661,0.8049,311.6994
Mayo,20200617,Connaught,0.6568,0.0444,437.5244
Cork,20200617,Munster,5.0525,0.1859,282.7575
Limerick,20200617,Munster,0.0,0.0,299.1293
Dublin,20200617,Leinster,10.783,0.3753,909.0376
Monaghan,20200617,Ulster,35.1406,0.6833,873.1633
Sligo,20200617,Connaught,0.0,0.0,196.8414
Tipperary,20200617,Munster,3.9396,0.6769,339.0723
Galway,20200617,Connaught,2.159,0.1092,187.9422
Kildare,20200617,Leinster,7.1267,0.3208,646.7299
Clare,20200617,Munster,12.2638,0.4359,310.5616
Roscommon,20200617,Connaught,14.608,0.3548,532.9698
Meath,20200617,Leinster,3.1495,0.3583,413.2401
Cavan,20200617,Ulster,23.2544,0.3563,1128.9645
Kilkenny,20200617,Leinster,10.3653,0.2727,353.7165
Louth,20200617,Leinster,4.9879,0.2406,603.6436
Leitrim,20200617,Connaught,3.1207,0.3043,262.1396
Longford,20200617,Leinster,4.8932,0.3784,697.2818
Waterford,20200617,Munster,1.4756,0.2857,133.4183
Offaly,20200617,Leinster,3.8481,0.1522,618.2578
Wexford,20200617,Leinster,1.145,0.8571,144.2674
Wexford,20200618,Leinster,1.3358,7.0,144.2674
Monaghan,20200618,Ulster,30.719,0.5946,873.1633
Wicklow,20200618,Leinster,3.8115,0.6441,471.8273
Kildare,20200618,Leinster,7.5119,0.3679,646.7299
Cork,20200618,Munster,3.6315,0.1447,282.7575
Kerry,20200618,Munster,0.2901,1.0,209.875
Offaly,20200618,Leinster,3.8481,0.2079,618.2578
Laois,20200618,Leinster,5.0601,0.7895,311.6994
Kilkenny,20200618,Leinster,10.3653,0.2951,355.732
Leitrim,20200618,Connaught,-0.0,-0.0,243.4153
Meath,20200618,Leinster,2.4903,0.2982,413.2401
Longford,20200618,Leinster,3.8447,0.3235,697.2818
Dublin,20200618,Leinster,10.5921,0.389,909.7056
Galway,20200618,Connaught,1.8822,0.1066,187.9422
Carlow,20200618,Leinster,7.7787,0.248,303.8713
Waterford,20200618,Munster,1.3526,0.275,133.4183
Louth,20200618,Leinster,3.5469,0.1649,604.4195
Westmeath,20200618,Leinster,0.1609,0.0112,754.7595
Limerick,20200618,Munster,0.0,0.7541,299.1293
Tipperary,20200618,Munster,2.7756,0.4844,339.0723
Sligo,20200618,Connaught,0.0,100.0,190.7378
Mayo,20200618,Connaught,0.8757,0.0678,437.5244
Cavan,20200618,Ulster,18.566,0.292,1128.9645
Clare,20200618,Munster,6.8533,0.208,310.5616
Donegal,20200618,Ulster,0.0,45.0,291.4719
Roscommon,20200618,Connaught,11.7306,0.2789,532.9698
Donegal,20200619,Ulster,0.0,4.5,291.4719
Sligo,20200619,Connaught,0.0,7.0,190.7378
Dublin,20200619,Leinster,10.1256,0.3994,910.1509
Longford,20200619,Leinster,3.1456,0.3,697.2818
Monaghan,20200619,Ulster,26.53,0.5135,873.1633
Laois,20200619,Leinster,4.554,0.75,311.6994
Meath,20200619,Leinster,1.9776,0.2571,413.7528
Cavan,20200619,Ulster,14.4402,0.2369,1131.59
Mayo,20200619,Connaught,1.0946,0.1053,438.2907
Waterford,20200619,Munster,1.2297,0.2703,133.4183
Galway,20200619,Connaught,1.6608,0.1068,187.9422
Carlow,20200619,Leinster,8.0296,0.25,305.6278
Tipperary,20200619,Munster,1.7907,0.2857,339.0723
Kilkenny,20200619,Leinster,10.3653,0.3172,356.7398
Limerick,20200619,Munster,0.0,-0.0,299.1293
Cork,20200619,Munster,2.3157,0.094,282.7575
Roscommon,20200619,Connaught,11.288,0.2656,532.9698
Westmeath,20200619,Leinster,-0.0,-0.0,757.0125
Kerry,20200619,Munster,0.4836,2.5,209.875
Wexford,20200619,Leinster,1.5266,0.0,144.2674
Wicklow,20200619,Leinster,3.4103,0.5484,472.5294
Clare,20200619,Munster,1.4428,0.0382,310.5616
Offaly,20200619,Leinster,4.0313,0.2683,619.5405
Louth,20200619,Leinster,2.5494,0.1192,605.1954
Leitrim,20200619,Connaught,0.0,0.0,243.4153
Kildare,20200619,Leinster,7.7687,0.4102,648.5277
Offaly,20200620,Leinster,4.2146,0.3594,619.5405
Dublin,20200620,Leinster,9.5743,0.3959,910.4478
Carlow,20200620,Leinster,8.2806,0.2661,305.6278
Galway,20200620,Connaught,1.55,0.1148,187.9422
Longford,20200620,Leinster,2.4466,0.2414,697.2818
Waterford,20200620,Munster,1.2297,0.2941,133.4183
Wexford,20200620,Leinster,1.5266,0.0,144.2674
Louth,20200620,Leinster,1.8843,0.0909,605.1954
Monaghan,20200620,Ulster,21.8756,0.4273,873.1633
Kilkenny,20200620,Leinster,10.2214,0.3604,356.7398
Leitrim,20200620,Connaught,0.0,0.0,243.4153
Kildare,20200620,Leinster,7.9613,0.4576,648.5277
Cavan,20200620,Ulster,11.2521,0.1961,1131.59
Roscommon,20200620,Connaught,10.8453,0.2737,532.9698
Laois,20200620,Leinster,4.2167,0.6944,312.88
Sligo,20200620,Connaught,0.0,4.5,190.7378
Meath,20200620,Leinster,1.5381,0.2211,413.7528
Donegal,20200620,Ulster,0.0,2.3684,291.4719
Wicklow,20200620,Leinster,2.9088,0.4531,473.2315
Westmeath,20200620,Leinster,-0.0,-0.0,757.0125
Clare,20200620,Munster,0.4809,0.0114,310.5616
Limerick,20200620,Munster,0.733,0.0,299.1293
Cork,20200620,Munster,1.9736,0.0822,282.7575
Kerry,20200620,Munster,0.677,7.0,209.875
Mayo,20200620,Connaught,1.2041,0.1507,438.2907
Tipperary,20200620,Munster,0.8954,0.1316,339.0723
Offaly,20200621,Leinster,4.2146,0.5,619.5405
Tipperary,20200621,Munster,0.7163,0.0976,339.0723
Leitrim,20200621,Connaught,0.0,0.0,243.4153
Laois,20200621,Leinster,3.8794,0.6389,312.88
Meath,20200621,Leinster,1.3916,0.2209,413.7528
Kilkenny,20200621,Leinster,9.9334,0.4059,355.732
Wexford,20200621,Leinster,1.2404,0.0,144.2674
Roscommon,20200621,Connaught,10.8453,0.2917,534.5191
Mayo,20200621,Connaught,1.2041,0.1964,438.2907
Galway,20200621,Connaught,1.4393,0.1204,187.9422
Longford,20200621,Leinster,1.7476,0.1724,697.2818
Westmeath,20200621,Leinster,0.1609,0.0135,757.0125
Limerick,20200621,Munster,0.4398,0.0,299.1293
Clare,20200621,Munster,0.4809,0.0113,310.5616
Cavan,20200621,Ulster,9.0017,0.1667,1130.2773
Carlow,20200621,Leinster,9.0333,0.2975,307.3842
Sligo,20200621,Connaught,0.0,4.0,190.7378
Monaghan,20200621,Ulster,17.454,0.3409,873.1633
Kerry,20200621,Munster,0.8704,0.0,209.875
Louth,20200621,Leinster,1.8843,0.0966,605.1954
Waterford,20200621,Munster,1.2297,0.3226,133.4183
Kildare,20200621,Leinster,9.7591,0.5984,659.314
Cork,20200621,Munster,1.7105,0.0765,282.7575
Donegal,20200621,Ulster,0.0,1.6071,291.4719
Wicklow,20200621,Leinster,3.5106,0.5224,478.1464
Dublin,20200621,Leinster,8.9487,0.3829,908.2954
Clare,20200622,Munster,0.6012,0.0145,310.5616
Cork,20200622,Munster,1.3421,0.0642,282.7575
Limerick,20200622,Munster,0.2932,0.0,299.1293
Offaly,20200622,Leinster,4.2146,0.7667,619.5405
Donegal,20200622,Ulster,0.0,1.2571,291.4719
Sligo,20200622,Connaught,0.0,3.75,190.7378
Meath,20200622,Leinster,1.3184,0.24,414.2655
Laois,20200622,Leinster,3.7107,0.6111,312.88
Wicklow,20200622,Leinster,5.7173,0.8636,489.3804
Tipperary,20200622,Munster,0.8058,0.1111,340.3258
Westmeath,20200622,Leinster,0.3219,0.0294,757.0125
Kerry,20200622,Munster,1.0639,0.0,209.875
Kildare,20200622,Leinster,12.0704,0.7737,663.3589
Roscommon,20200622,Connaught,10.8453,0.3082,534.5191
Cavan,20200622,Ulster,6.7513,0.1309,1130.2773
Leitrim,20200622,Connaught,0.0,0.0,243.4153
Kilkenny,20200622,Leinster,9.6455,0.4621,356.7398
Louth,20200622,Leinster,1.7735,0.0988,605.1954
Mayo,20200622,Connaught,1.2041,0.25,438.2907
Longford,20200622,Leinster,1.0485,0.1034,697.2818
Galway,20200622,Connaught,1.3286,0.1237,187.9422
Carlow,20200622,Leinster,9.5352,0.322,307.3842
Wexford,20200622,Leinster,0.9541,0.0,144.2674
Monaghan,20200622,Ulster,13.0323,0.2534,873.1633
Dublin,20200622,Leinster,8.0263,0.3541,906.811
Waterford,20200622,Munster,1.2297,0.3571,134.279
Dublin,20200623,Leinster,7.1887,0.3424,906.811
Kerry,20200623,Munster,1.2573,0.0,209.875
Meath,20200623,Leinster,1.3184,0.2647,414.2655
Kilkenny,20200623,Leinster,9.2136,0.5246,356.7398
Tipperary,20200623,Munster,0.8954,0.122,340.3258
Waterford,20200623,Munster,1.1067,0.3333,134.279
Donegal,20200623,Ulster,0.0,1.0,291.4719
Mayo,20200623,Connaught,1.2041,0.3235,437.5244
Leitrim,20200623,Connaught,0.0,0.0,243.4153
Clare,20200623,Munster,0.6012,0.0148,310.5616
Carlow,20200623,Leinster,10.7898,0.3675,307.3842
Offaly,20200623,Leinster,4.0313,1.0476,619.5405
Roscommon,20200623,Connaught,10.4026,0.3133,534.5191
Limerick,20200623,Munster,0.2199,0.0,299.1293
Cavan,20200623,Ulster,4.8759,0.0992,1131.59
Wexford,20200623,Leinster,0.7633,0.0,144.9353
Laois,20200623,Leinster,3.542,0.6176,312.88
Louth,20200623,Leinster,1.7735,0.106,605.1954
Monaghan,20200623,Ulster,10.2397,0.1982,874.7923
Westmeath,20200623,Leinster,0.4828,0.0476,757.0125
Galway,20200623,Connaught,1.1072,0.1136,187.9422
Wicklow,20200623,Leinster,8.0243,1.2698,489.3804
Longford,20200623,Leinster,0.699,0.069,697.2818
Kildare,20200623,Leinster,14.2534,1.0137,663.8083
Cork,20200623,Munster,1.0526,0.0546,282.7575
Sligo,20200623,Connaught,0.0,3.6,190.7378
Carlow,20200624,Leinster,11.5426,0.4107,307.3842
Waterford,20200624,Munster,1.2297,0.3846,134.279
Cork,20200624,Munster,0.8947,0.0506,282.7575
Roscommon,20200624,Connaught,9.7387,0.3077,534.5191
Kerry,20200624,Munster,1.354,0.0,209.875
Kilkenny,20200624,Leinster,8.7817,0.6162,356.7398
Donegal,20200624,Ulster,0.0,0.9583,291.4719
Leitrim,20200624,Connaught,0.0,0.0,243.4153
Westmeath,20200624,Leinster,0.9656,0.1053,757.0125
Sligo,20200624,Connaught,0.0,3.5,190.7378
Louth,20200624,Leinster,1.8843,0.1197,605.1954
Meath,20200624,Leinster,1.3916,0.2923,414.2655
Laois,20200624,Leinster,3.3734,0.5882,312.88
Tipperary,20200624,Munster,0.9849,0.131,340.3258
Kildare,20200624,Leinster,16.3079,1.3161,664.2577
Clare,20200624,Munster,0.6012,0.0151,310.5616
Mayo,20200624,Connaught,1.2041,0.44,437.5244
Offaly,20200624,Leinster,3.8481,1.2353,619.5405
Monaghan,20200624,Ulster,8.8433,0.1735,874.7923
Cavan,20200624,Ulster,4.3133,0.0939,1131.59
Limerick,20200624,Munster,0.1466,0.0,299.1293
Longford,20200624,Leinster,0.3495,0.0345,697.2818
Galway,20200624,Connaught,0.8857,0.1053,187.9422
Wicklow,20200624,Leinster,10.3313,1.7458,489.3804
Wexford,20200624,Leinster,0.5725,0.0,144.9353
Dublin,20200624,Leinster,6.3829,0.3331,907.4048
Tipperary,20200625,Munster,1.0744,0.1395,340.3258
Monaghan,20200625,Ulster,7.6797,0.1564,874.7923
Cork,20200625,Munster,0.7631,0.0474,282.7575
Offaly,20200625,Leinster,3.6648,1.4286,619.5405
Louth,20200625,Leinster,1.8843,0.1259,605.1954
Longford,20200625,Leinster,-0.0,-0.0,697.2818
Dublin,20200625,Leinster,5.5028,0.318,907.4048
Wexford,20200625,Leinster,0.4771,0.0,144.9353
Kerry,20200625,Munster,1.354,0.0,209.875
Limerick,20200625,Munster,0.0,-0.0,299.1293
Roscommon,20200625,Connaught,9.0747,0.295,534.5191
Kildare,20200625,Leinster,18.6192,1.7365,664.2577
Clare,20200625,Munster,0.4809,0.0122,310.5616
Westmeath,20200625,Leinster,1.4484,0.18,757.0125
Kilkenny,20200625,Leinster,8.6378,0.7143,356.7398
Wicklow,20200625,Leinster,12.6382,2.2909,489.3804
Leitrim,20200625,Connaught,0.0,0.0,243.4153
Meath,20200625,Leinster,1.5381,0.3333,414.2655
Donegal,20200625,Ulster,0.0,0.88,291.4719
Sligo,20200625,Connaught,0.0,3.0,190.7378
Mayo,20200625,Connaught,1.2041,0.6875,437.5244
Laois,20200625,Leinster,3.036,0.5294,312.88
Carlow,20200625,Leinster,12.0444,0.4486,307.3842
Waterford,20200625,Munster,1.3526,0.5,134.279
Galway,20200625,Connaught,0.6643,0.0916,187.9422
Cavan,20200625,Ulster,4.3133,0.1041,1131.59
Leitrim,20200626,Connaught,0.0,0.0,243.4153
Cavan,20200626,Ulster,3.9382,0.1024,1131.59
Limerick,20200626,Munster,0.0,0.0071,299.1293
Kerry,20200626,Munster,1.354,0.0,209.875
Wexford,20200626,Leinster,0.3817,0.0,144.9353
Sligo,20200626,Connaught,0.0,3.0,190.7378
Kildare,20200626,Leinster,20.2886,2.2411,664.2577
Westmeath,20200626,Leinster,1.6093,0.2326,757.0125
Kilkenny,20200626,Leinster,8.0619,0.8235,356.7398
Mayo,20200626,Connaught,0.9852,1.0,437.5244
Dublin,20200626,Leinster,4.3577,0.2771,907.4048
Monaghan,20200626,Ulster,6.2834,0.1357,874.7923
Roscommon,20200626,Connaught,8.1893,0.2721,534.5191
Waterford,20200626,Munster,1.4756,0.6316,134.279
Wicklow,20200626,Leinster,15.0455,2.8302,489.3804
Cork,20200626,Munster,0.6579,0.0442,282.7575
Offaly,20200626,Leinster,3.2984,1.3846,619.5405
Laois,20200626,Leinster,2.8674,0.4857,312.88
Tipperary,20200626,Munster,1.164,0.1477,340.3258
Longford,20200626,Leinster,-0.0,-0.0,697.2818
Donegal,20200626,Ulster,0.0,0.8431,291.4719
Carlow,20200626,Leinster,11.5426,0.46,307.3842
Meath,20200626,Leinster,1.6846,0.3651,414.2655
Louth,20200626,Leinster,1.7735,0.124,605.1954
Galway,20200626,Connaught,0.3875,0.0614,187.9422
Clare,20200626,Munster,0.3607,0.0092,310.5616
Cavan,20200627,Ulster,3.5632,0.0964,1131.59
Carlow,20200627,Leinster,11.0407,0.4944,307.3842
Waterford,20200627,Munster,1.7215,0.7778,135.1398
Wexford,20200627,Leinster,0.4771,0.0,144.9353
Limerick,20200627,Munster,0.0,0.0103,299.1293
Mayo,20200627,Connaught,0.6568,0.8571,437.5244
Dublin,20200627,Leinster,3.5413,0.2412,908.8149
Monaghan,20200627,Ulster,5.5853,0.1212,876.4213
Meath,20200627,Leinster,1.6846,0.371,414.2655
Longford,20200627,Leinster,0.3495,0.037,699.7284
Laois,20200627,Leinster,2.53,0.4412,312.88
Offaly,20200627,Leinster,2.9319,1.0667,619.5405
Clare,20200627,Munster,0.2405,0.0062,310.5616
Westmeath,20200627,Leinster,1.7702,0.2973,757.0125
