aggregation,date,google_mobility_level_rolling_mean_stage,new_deaths_rolling_mean_stage,new_cases_rolling_mean_stage,state,new_cases,new_deaths,population,google_mobility_level,google_mobility_level_by_pop,new_cases_rolling_mean,new_deaths_rolling_mean,google_mobility_level_rolling_mean,new_cases_rolling_mean_rel,new_deaths_rolling_mean_rel,google_mobility_level_rolling_mean_rel,new_cases_rolling_mean_stage_day,new_deaths_rolling_mean_stage_day,google_mobility_level_rolling_mean_stage_day,new_cases_rolling_mean_cummax
Indiana,2020-06-28,B,C,E,Indiana,355.0,3.0,6732219.0,101.33333333333331,682198192.0,358.1428571428572,11.285714285714285,94.3333333333334,0.4273781111489942,0.17792792792792794,0.8843750000000006,93.0,53.0,68.0,707.1428571428571
Illinois,2020-06-28,B,C,C,Illinois,646.0,15.0,12671821.0,85.0,1077104785.0,716.2857142857142,34.0,75.23809523809527,0.27922258729186394,0.29095354523227385,0.7181818181818185,33.0,38.0,57.0,2565.285714285714
Idaho,2020-06-28,N,P,E,Idaho,171.0,1.0,1787065.0,108.33333333333331,193598708.3333333,187.57142857142856,0.2857142857142857,99.8095238095238,0.3199317738791423,0.07407407407407407,0.9361322018758376,86.0,74.0,27.0,187.57142857142856
Wyoming,2020-06-28,N,C,E,Wyoming,25.0,0.0,578759.0,118.33333333333331,68486481.66666666,31.42857142857143,0.0,110.2857142857143,0.6303724928366762,0.0,0.9727005459890804,92.0,26.0,37.0,31.42857142857143
Florida,2020-06-28,B,E,E,Florida,8530.0,29.0,21477737.0,71.66666666666667,1539237818.3333335,6254.857142857143,37.714285714285715,69.71428571428571,0.5269466843182092,0.2959641255605381,0.6834733893557421,12.0,85.0,56.0,6254.857142857143
New Jersey,2020-06-28,B,P,S,New Jersey,309.0,27.0,8882190.0,76.0,675046440.0,291.42857142857144,300.7142857142857,66.99999999999999,0.07931570762052878,1.0,0.6593252108716025,21.0,73.0,54.0,3674.285714285714
Pennsylvania,2020-06-28,B,S,C,Pennsylvania,1126.0,0.0,12801989.0,88.66666666666669,1135109691.3333335,538.0,22.285714285714285,77.42857142857146,0.32359511943632924,0.12037037037037035,0.7503461005999081,73.0,2.0,57.0,1662.571428571429
Alaska,2020-06-28,N,C,,Alaska,29.0,0.0,731545.0,99.33333333333331,72666803.33333333,18.285714285714285,0.2857142857142857,95.09523809523806,0.12955465587044535,0.5,0.9147961520842872,,78.0,15.0,18.285714285714285
Virginia,2020-06-28,B,C,P,Virginia,489.0,8.0,8535519.0,83.33333333333333,711293250.0,534.5714285714286,17.285714285714285,76.0,0.4474470883654191,0.506276150627615,0.7358229598893499,33.0,27.0,56.0,1194.7142857142858
Ohio,2020-06-28,B,C,E,Ohio,854.0,3.0,11689100.0,97.66666666666669,1141635433.3333335,785.8571428571429,15.285714285714285,89.5238095238095,0.5725437135720233,0.3092485549132948,0.8441850022451727,90.0,33.0,65.0,920.7142857142856
Utah,2020-06-28,B,E,E,Utah,472.0,0.0,3205958.0,87.0,278918346.0,519.7142857142857,1.2857142857142858,79.80952380952375,0.7761894602090891,0.2368421052631579,0.7791724779172471,86.0,88.0,63.0,519.7142857142857
Nevada,2020-06-28,B,E,E,Nevada,821.0,0.0,3080156.0,74.66666666666667,229984981.3333333,565.0,1.1428571428571428,72.42857142857146,0.4824347401805318,0.0879120879120879,0.7198296261239946,17.0,94.0,53.0,565.0
Georgia,2020-06-28,B,P,E,Georgia,2225.0,2.0,10617423.0,80.0,849393840.0,1787.0,19.285714285714285,75.61904761904762,0.4771149591883439,0.40540540540540543,0.7317972350230415,84.0,68.0,62.0,1787.0
Texas,2020-06-28,B,E,E,Texas,5357.0,27.0,28995881.0,78.0,2261678718.0,5303.857142857143,30.142857142857146,74.14285714285707,0.5361067390582358,0.12463083284111046,0.7152044097381711,23.0,44.0,62.0,5303.857142857143
Oklahoma,2020-06-28,B,C,E,Oklahoma,302.0,1.0,3956971.0,98.66666666666669,390421138.6666667,347.0,2.2857142857142856,93.19047619047619,0.3348959051426996,0.2857142857142857,0.8690053285968026,13.0,61.0,69.0,376.71428571428567
North Dakota,2020-06-28,B,C,E,North Dakota,37.0,0.0,762062.0,99.0,75444138.0,29.57142857142857,0.8571428571428571,94.71428571428568,0.24069767441860465,0.42857142857142855,0.8983739837398371,72.0,17.0,69.0,83.14285714285714
Montana,2020-06-28,N,E,E,Montana,11.0,0.0,1068778.0,111.66666666666669,119346876.66666669,20.857142857142858,0.2857142857142857,103.90476190476193,0.1804697156983931,0.18181818181818185,0.9702089817696756,91.0,86.0,26.0,23.285714285714285
Arizona,2020-06-28,B,E,E,Arizona,3857.0,9.0,7278717.0,76.66666666666667,558034970.0,3074.0,35.57142857142857,72.00000000000003,0.799687825182102,0.42857142857142855,0.6919908466819225,26.0,66.0,57.0,3074.0
North Carolina,2020-06-28,B,P,E,North Carolina,1605.0,10.0,10488084.0,82.66666666666667,867014944.0,1334.4285714285713,14.571428571428573,79.95238095238095,0.6594422873279209,0.6580645161290323,0.7652689152233364,66.0,29.0,61.0,1334.4285714285713
Massachusetts,2020-06-28,B,C,S,Massachusetts,224.0,19.0,6892503.0,74.66666666666667,514640224.00000006,229.42857142857144,28.857142857142854,66.04761904761911,0.10136329209795504,0.18035714285714285,0.8519656019656024,15.0,47.0,54.0,2263.428571428572
Maryland,2020-06-28,B,C,C,Maryland,327.0,11.0,6045680.0,83.66666666666667,505821893.3333334,353.0,14.571428571428573,73.23809523809528,0.3237683438155137,0.2582278481012658,0.7140204271123496,24.0,41.0,52.0,1090.2857142857142
West Virginia,2020-06-28,N,C,E,West Virginia,56.0,0.0,1792147.0,108.33333333333331,194149258.3333333,39.142857142857146,0.5714285714285714,98.28571428571422,0.28964059196617337,0.21052631578947367,0.9144882587505534,89.0,64.0,25.0,49.28571428571429
New Hampshire,2020-06-28,B,C,C,New Hampshire,46.0,2.0,1359711.0,95.66666666666669,130079019.0,28.42857142857143,4.0,87.71428571428568,0.2748618784530387,0.5599999999999999,0.8293561458802338,35.0,21.0,58.0,103.42857142857143
us,2020-06-28,B,C,E,,41734.0,270.0,328239523.0,84.20613163130061,,38165.71428571428,804.0,77.26747570626368,0.5742190354598954,0.3895618467501904,0.7279373695846117,94.0,48.0,58.0,38165.71428571428
Colorado,2020-06-28,B,C,P,Colorado,226.0,0.0,5758736.0,84.66666666666667,487572981.3333334,239.0,7.571428571428571,76.85714285714275,0.3901585820895522,0.18727915194346287,0.7434362045140478,62.0,58.0,62.0,612.5714285714286
Michigan,2020-06-28,B,S,C,Michigan,267.0,5.0,9986857.0,98.66666666666669,985369890.6666667,319.2857142857143,9.714285714285714,85.99999999999999,0.25081360116709683,0.061818181818181814,0.7962962962962962,78.0,25.0,60.0,1273.0
California,2020-06-28,B,E,E,California,4810.0,33.0,39512223.0,73.66666666666667,2910733761.0,5345.571428571428,58.57142857142857,66.28571428571425,0.5342747404943101,0.5459387483355526,0.667305848513902,67.0,89.0,50.0,5345.571428571428
Iowa,2020-06-28,B,C,P,Iowa,477.0,1.0,3155070.0,101.0,318662070.0,360.8571428571428,2.8571428571428568,93.047619047619,0.6453755748594788,0.18867924528301888,0.8665188470066514,58.0,26.0,68.0,559.1428571428571
New Mexico,2020-06-28,B,C,E,New Mexico,211.0,2.0,2096829.0,91.33333333333331,191510382.0,150.57142857142858,3.1428571428571432,84.61904761904762,0.5089328826653792,0.3055555555555555,0.7890763765541742,83.0,39.0,68.0,180.28571428571428
Wisconsin,2020-06-28,B,C,E,Wisconsin,480.0,0.0,5822434.0,102.33333333333331,595829079.3333333,441.71428571428567,4.714285714285714,90.0,0.45929887106357703,0.3626373626373626,0.8505850585058505,89.0,25.0,68.0,505.57142857142856
Missouri,2020-06-28,B,C,E,Missouri,314.0,1.0,6137428.0,96.66666666666669,593284706.6666667,367.4285714285714,5.857142857142858,89.61904761904758,0.2728622957776363,0.2789115646258503,0.8349600709849154,86.0,43.0,69.0,387.57142857142856
Kansas,2020-06-28,B,C,E,Kansas,0.0,0.0,2913314.0,104.33333333333331,303955760.6666666,211.28571428571428,1.4285714285714286,94.47619047619051,0.4409660107334525,0.2380952380952381,0.8732394366197186,81.0,67.0,64.0,293.14285714285717
Maine,2020-06-28,N,C,C,Maine,37.0,0.0,1344212.0,111.33333333333331,149655602.66666666,33.42857142857143,0.2857142857142857,95.0,0.6358695652173914,0.11111111111111108,0.8974358974358972,31.0,61.0,7.0,52.57142857142857
Vermont,2020-06-28,B,S,C,Vermont,2.0,0.0,623989.0,77.33333333333333,48255149.33333333,6.142857142857142,0.0,76.19047619047616,0.1482758620689655,0.0,0.7259528130671504,78.0,49.0,60.0,41.42857142857143
Minnesota,2020-06-28,B,C,P,Minnesota,516.0,8.0,5639632.0,83.0,468089456.0,375.57142857142856,6.857142857142858,75.76190476190483,0.5149853085210577,0.27428571428571424,0.7434579439252342,43.0,16.0,63.0,729.2857142857142
South Dakota,2020-06-28,N,P,C,South Dakota,55.0,0.0,884659.0,122.66666666666669,108518170.66666669,54.85714285714285,1.4285714285714286,109.38095238095242,0.4029380902413432,0.625,0.9749575551782682,44.0,53.0,27.0,136.14285714285714
Oregon,2020-06-28,B,P,E,Oregon,247.0,0.0,4217737.0,88.0,371160856.0,200.57142857142856,1.7142857142857142,80.14285714285711,0.5828144458281445,0.4137931034482758,0.7727272727272725,92.0,77.0,59.0,200.57142857142856
Louisiana,2020-06-28,B,C,E,Louisiana,1467.0,9.0,4648794.0,82.66666666666667,384300304.0,922.5714285714287,13.428571428571427,79.80952380952377,0.4069826065036552,0.2039045553145336,0.7478804105310124,92.0,67.0,69.0,1578.142857142857
District of Columbia,2020-06-28,B,C,C,District of Columbia,32.0,2.0,705749.0,57.0,40227693.0,32.57142857142857,2.4285714285714284,45.85714285714284,0.16826568265682654,0.2,0.44937004199720004,46.0,44.0,27.0,193.57142857142856
Kentucky,2020-06-28,B,C,E,Kentucky,373.0,5.0,4467673.0,91.33333333333331,408047467.3333333,211.7142857142857,4.571428571428571,87.71428571428578,0.3235807860262009,0.5079365079365079,0.8387978142076508,79.0,22.0,62.0,260.42857142857144
Arkansas,2020-06-28,B,P,E,Arkansas,570.0,10.0,3017804.0,97.33333333333331,293732922.6666666,595.4285714285714,5.0,91.71428571428568,0.6844006568144501,0.6363636363636364,0.8567615658362986,65.0,8.0,70.0,595.4285714285714
Washington,2020-06-28,B,C,E,Washington,549.0,6.0,7614893.0,84.0,639651012.0,454.1428571428572,6.428571428571429,72.8571428571428,0.4669506462984725,0.2694610778443114,0.6891891891891889,109.0,56.0,58.0,454.1428571428572
New York,2020-06-28,B,S,S,New York,616.0,5.0,19453561.0,72.33333333333333,1407140912.3333333,657.5714285714286,15.714285714285715,63.285714285714256,0.0680423953051782,0.0205799812909261,0.6192917054986019,30.0,35.0,54.0,9664.142857142857
Hawaii,2020-06-28,B,C,E,Hawaii,6.0,1.0,1415872.0,59.0,83536448.0,9.857142857142858,0.14285714285714285,58.47619047619049,0.22847682119205295,0.16666666666666666,0.5981490501704823,98.0,60.0,41.0,28.857142857142854
Georgia,2020-06-29,B,P,E,Georgia,2207.0,6.0,10617423.0,73.33333333333333,778611020.0,1927.0,19.428571428571427,75.80952380952381,0.5144938591807156,0.4084084084084084,0.7336405529953919,85.0,69.0,63.0,1927.0
Connecticut,2020-06-29,B,S,S,Connecticut,59.0,4.0,3565287.0,76.33333333333333,272150241.0,82.85714285714286,8.142857142857142,78.99999999999996,0.07461726489129038,0.06801909307875895,0.7829164700330341,12.0,14.0,58.0,1110.4285714285713
North Dakota,2020-06-29,B,C,E,North Dakota,44.0,0.0,762062.0,93.66666666666669,71379807.33333334,32.285714285714285,0.7142857142857143,94.95238095238092,0.2627906976744186,0.35714285714285715,0.9006323396567297,73.0,18.0,70.0,83.14285714285714
Alaska,2020-06-29,N,C,,Alaska,21.0,0.0,731545.0,93.66666666666669,68521381.66666667,20.428571428571427,0.2857142857142857,95.19047619047615,0.14473684210526316,0.5,0.9157123224919832,,79.0,16.0,20.428571428571427
South Dakota,2020-06-29,N,P,C,South Dakota,35.0,0.0,884659.0,108.66666666666669,96132944.66666669,55.714285714285715,1.4285714285714286,109.80952380952385,0.4092339979013641,0.625,0.9787775891341256,45.0,54.0,28.0,136.14285714285714
Arkansas,2020-06-29,B,P,E,Arkansas,947.0,6.0,3017804.0,88.66666666666669,267578621.3333333,596.2857142857142,5.428571428571429,91.85714285714279,0.6853858784893269,0.6909090909090911,0.8580960854092523,66.0,9.0,71.0,596.2857142857142
Arizona,2020-06-29,B,E,E,Arizona,625.0,0.0,7278717.0,71.33333333333333,519215146.0,2849.5714285714284,35.142857142857146,72.19047619047622,0.7413037015014122,0.42340791738382105,0.6938215102974831,27.0,67.0,58.0,3074.0
Montana,2020-06-29,N,E,E,Montana,56.0,0.0,1068778.0,103.0,110084134.0,25.57142857142857,0.14285714285714285,103.80952380952385,0.2212608158220025,0.09090909090909093,0.9693196976433972,92.0,87.0,27.0,25.57142857142857
Delaware,2020-06-29,B,C,C,Delaware,150.0,0.0,973764.0,82.66666666666667,80497824.0,79.42857142857143,0.42857142857142855,85.23809523809524,0.3381995133819951,0.03409090909090909,0.8125283704039944,57.0,41.0,58.0,234.85714285714286
Nevada,2020-06-29,B,E,E,Nevada,734.0,4.0,3080156.0,73.66666666666667,226904825.3333333,622.7142857142858,1.7142857142857142,72.80952380952384,0.5317150524518175,0.13186813186813187,0.7236157122574541,18.0,95.0,54.0,622.7142857142858
Washington,2020-06-29,B,C,E,Washington,348.0,0.0,7614893.0,70.66666666666667,538119105.3333334,438.8571428571428,5.7142857142857135,72.99999999999996,0.4512338425381903,0.23952095808383236,0.6905405405405403,110.0,57.0,59.0,454.1428571428572
District of Columbia,2020-06-29,B,C,C,District of Columbia,44.0,1.0,705749.0,43.0,30347207.0,33.42857142857143,2.2857142857142856,46.333333333333314,0.17269372693726934,0.18823529411764706,0.4540363975734949,47.0,45.0,28.0,193.57142857142856
Maine,2020-06-29,N,C,C,Maine,28.0,1.0,1344212.0,86.0,115602232.0,35.42857142857143,0.42857142857142855,94.4761904761905,0.673913043478261,0.16666666666666666,0.8924876293297345,32.0,62.0,8.0,52.57142857142857
Tennessee,2020-06-29,B,E,E,Tennessee,2125.0,8.0,6829174.0,85.0,580479790.0,963.4285714285713,8.714285714285714,87.57142857142857,0.4029877502240813,0.465648854961832,0.8265168539325841,64.0,90.0,71.0,963.4285714285713
Oregon,2020-06-29,B,P,E,Oregon,144.0,2.0,4217737.0,78.66666666666667,331795310.6666667,200.28571428571428,1.7142857142857142,80.28571428571425,0.5819842258198422,0.4137931034482758,0.774104683195592,93.0,78.0,60.0,200.57142857142856
California,2020-06-29,B,E,E,California,8009.0,31.0,39512223.0,65.0,2568294495.0,5885.428571428572,60.14285714285714,66.57142857142854,0.5882319345488813,0.5605858854860186,0.6701821668264618,68.0,90.0,51.0,5885.428571428572
Kentucky,2020-06-29,B,C,E,Kentucky,115.0,2.0,4467673.0,85.0,379752205.0,215.42857142857144,4.857142857142857,87.90476190476194,0.3292576419213973,0.5396825396825397,0.8406193078324231,80.0,23.0,63.0,260.42857142857144
Idaho,2020-06-29,N,P,E,Idaho,0.0,0.0,1787065.0,96.66666666666669,172749616.6666667,187.57142857142856,0.2857142857142857,99.5238095238095,0.3199317738791423,0.07407407407407407,0.933452434122376,87.0,75.0,28.0,187.57142857142856
West Virginia,2020-06-29,N,C,E,West Virginia,53.0,0.0,1792147.0,96.0,172046112.0,45.42857142857143,0.5714285714285714,98.76190476190472,0.3361522198731501,0.21052631578947367,0.9189189189189186,90.0,65.0,26.0,49.28571428571429
Missouri,2020-06-29,B,C,E,Missouri,468.0,1.0,6137428.0,85.0,521681380.0,414.28571428571433,5.285714285714286,89.90476190476191,0.3076596647570549,0.25170068027210885,0.8376220053238684,87.0,44.0,70.0,414.28571428571433
Minnesota,2020-06-29,B,C,P,Minnesota,312.0,10.0,5639632.0,70.66666666666667,398533994.6666667,376.28571428571433,7.7142857142857135,75.61904761904769,0.5159647404505386,0.3085714285714285,0.7420560747663558,44.0,17.0,64.0,729.2857142857142
New York,2020-06-29,B,S,S,New York,391.0,7.0,19453561.0,61.66666666666666,1199636261.6666665,634.5714285714286,14.714285714285715,63.80952380952378,0.06566246359887064,0.01927034611786716,0.624417520969245,31.0,36.0,55.0,9664.142857142857
Wyoming,2020-06-29,N,C,E,Wyoming,33.0,0.0,578759.0,112.0,64821008.0,31.42857142857143,0.0,110.66666666666669,0.6303724928366762,0.0,0.9760604787904242,93.0,27.0,38.0,31.42857142857143
Nebraska,2020-06-29,B,C,C,Nebraska,124.0,0.0,1934408.0,92.0,177965536.0,155.57142857142858,3.2857142857142856,94.19047619047626,0.3554177545691906,0.575,0.8938093086308184,49.0,10.0,71.0,437.71428571428567
Kansas,2020-06-29,B,C,E,Kansas,905.0,6.0,2913314.0,90.33333333333331,263169364.66666663,282.57142857142856,1.5714285714285714,94.71428571428578,0.5897435897435896,0.2619047619047619,0.8754401408450709,82.0,68.0,65.0,293.14285714285717
Louisiana,2020-06-29,B,C,E,Louisiana,845.0,0.0,4648794.0,81.33333333333333,378101912.0,977.4285714285713,11.714285714285715,80.47619047619045,0.4311822535921351,0.17787418655097612,0.7541276215975008,93.0,68.0,70.0,1578.142857142857
Massachusetts,2020-06-29,B,C,S,Massachusetts,101.0,35.0,6892503.0,61.66666666666666,425037685.0,222.57142857142856,31.57142857142857,66.00000000000004,0.09833375410249937,0.1973214285714286,0.8513513513513518,16.0,48.0,55.0,2263.428571428572
Mississippi,2020-06-29,B,P,E,Mississippi,675.0,20.0,2976149.0,93.0,276781857.0,611.4285714285714,11.571428571428573,93.14285714285714,0.4427891578729568,0.5664335664335665,0.8724353256021408,71.0,54.0,72.0,750.1428571428571
South Carolina,2020-06-29,B,E,E,South Carolina,1324.0,4.0,5148714.0,90.33333333333331,465100498.0,1277.5714285714287,8.714285714285714,92.52380952380956,0.6555970969870244,0.1783625730994152,0.8551936619718312,25.0,64.0,71.0,1277.5714285714287
Maryland,2020-06-29,B,C,C,Maryland,477.0,7.0,6045680.0,70.33333333333333,425212826.6666666,378.71428571428567,14.428571428571427,73.95238095238098,0.34735324947589097,0.25569620253164554,0.7209842154131851,25.0,42.0,53.0,1090.2857142857142
Alabama,2020-06-29,B,E,E,Alabama,1734.0,10.0,4903185.0,89.33333333333331,438017860.0,960.1428571428572,12.571428571428573,91.33333333333326,0.5006704410011918,0.44,0.8501773049645381,52.0,88.0,71.0,960.1428571428572
Ohio,2020-06-29,B,C,E,Ohio,737.0,11.0,11689100.0,88.0,1028640800.0,787.0,16.285714285714285,90.04761904761902,0.573376353039134,0.3294797687861271,0.8491243825774581,91.0,34.0,66.0,920.7142857142856
Rhode Island,2020-06-29,B,C,C,Rhode Island,36.0,19.0,1059361.0,74.0,78392714.0,48.0,6.142857142857142,78.47619047619055,0.128,0.3524590163934427,0.7545787545787553,59.0,27.0,57.0,375.0
North Carolina,2020-06-29,B,P,E,North Carolina,1342.0,3.0,10488084.0,78.33333333333333,821566580.0,1411.2857142857142,14.571428571428573,80.09523809523809,0.6974232262619131,0.6580645161290323,0.7666362807657248,67.0,30.0,62.0,1411.2857142857142
New Hampshire,2020-06-29,B,C,C,New Hampshire,43.0,0.0,1359711.0,84.33333333333333,114668961.0,30.857142857142854,4.0,87.71428571428568,0.2983425414364641,0.5599999999999999,0.8293561458802338,36.0,22.0,59.0,103.42857142857143
Vermont,2020-06-29,B,S,C,Vermont,6.0,0.0,623989.0,75.0,46799175.0,6.428571428571429,0.0,76.23809523809521,0.15517241379310345,0.0,0.7264065335753174,79.0,50.0,61.0,41.42857142857143
Hawaii,2020-06-29,B,C,E,Hawaii,27.0,0.0,1415872.0,59.66666666666666,84480362.66666666,12.142857142857142,0.14285714285714285,58.76190476190477,0.2814569536423841,0.16666666666666666,0.6010716025328787,99.0,61.0,42.0,28.857142857142854
us,2020-06-29,B,C,E,,39107.0,330.0,328239523.0,75.22523357026284,,39898.71428571428,810.7142857142858,77.56230252814201,0.6002927408018777,0.3928151173253963,0.7307149349086943,95.0,49.0,59.0,39898.71428571428
New Jersey,2020-06-29,B,P,S,New Jersey,90.0,17.0,8882190.0,66.33333333333334,589185270.0000001,265.2857142857143,299.57142857142856,67.57142857142857,0.07220062208398134,0.9961995249406176,0.6649484536082474,22.0,74.0,55.0,3674.285714285714
Michigan,2020-06-29,B,S,C,Michigan,277.0,3.0,9986857.0,83.66666666666667,835567035.6666667,323.7142857142857,9.142857142857142,86.7142857142857,0.25429244753675234,0.058181818181818175,0.8029100529100527,79.0,26.0,61.0,1273.0
Colorado,2020-06-29,B,C,P,Colorado,285.0,0.0,5758736.0,77.66666666666667,447261829.3333334,252.57142857142856,7.571428571428571,77.28571428571419,0.41231343283582095,0.18727915194346287,0.7475817595578065,63.0,59.0,63.0,612.5714285714286
Utah,2020-06-29,B,E,E,Utah,564.0,1.0,3205958.0,78.0,250064724.0,536.8571428571429,1.4285714285714286,79.8571428571428,0.8017921911670579,0.2631578947368421,0.7796373779637371,87.0,89.0,64.0,536.8571428571429
Illinois,2020-06-29,B,C,C,Illinois,738.0,14.0,12671821.0,71.0,899699291.0,755.7142857142858,32.57142857142857,75.90476190476191,0.29459263796848023,0.27872860635696817,0.7245454545454547,34.0,39.0,58.0,2565.285714285714
Florida,2020-06-29,B,E,E,Florida,5266.0,28.0,21477737.0,68.33333333333333,1467645361.6666665,6589.142857142857,40.0,69.66666666666664,0.5551089180406787,0.31390134529147984,0.6830065359477121,13.0,86.0,57.0,6589.142857142857
Oklahoma,2020-06-29,B,C,E,Oklahoma,228.0,0.0,3956971.0,90.33333333333331,357446380.3333333,348.42857142857144,2.2857142857142856,93.28571428571428,0.3362746449744933,0.2857142857142857,0.8698934280639431,14.0,62.0,70.0,376.71428571428567
Texas,2020-06-29,B,E,E,Texas,4283.0,10.0,28995881.0,72.33333333333333,2097368725.6666665,5447.142857142857,30.142857142857146,74.2857142857142,0.5505898661429829,0.12463083284111046,0.7165824529168574,24.0,45.0,63.0,5447.142857142857
Virginia,2020-06-29,B,C,P,Virginia,453.0,8.0,8535519.0,73.33333333333333,625938060.0,532.0,17.142857142857142,76.61904761904762,0.4452947506875523,0.502092050209205,0.7418165053019824,34.0,28.0,57.0,1194.7142857142858
Wisconsin,2020-06-29,B,C,E,Wisconsin,326.0,7.0,5822434.0,83.33333333333333,485202833.3333333,450.71428571428567,5.571428571428571,90.1904761904762,0.4686571598336304,0.42857142857142855,0.8523852385238524,90.0,26.0,69.0,505.57142857142856
Iowa,2020-06-29,B,C,P,Iowa,293.0,3.0,3155070.0,90.33333333333331,285007990.0,390.1428571428572,3.1428571428571432,93.71428571428568,0.6977516607051609,0.2075471698113208,0.8727272727272722,59.0,27.0,69.0,559.1428571428571
Pennsylvania,2020-06-29,B,S,C,Pennsylvania,492.0,35.0,12801989.0,75.66666666666667,968683834.3333334,543.1428571428571,26.857142857142854,78.04761904761907,0.326688434438907,0.14506172839506173,0.7563451776649749,74.0,3.0,58.0,1662.571428571429
Indiana,2020-06-29,B,C,E,Indiana,298.0,5.0,6732219.0,91.66666666666669,617120075.0,370.71428571428567,10.142857142857142,94.52380952380956,0.4423798158881691,0.1599099099099099,0.8861607142857147,94.0,54.0,69.0,707.1428571428571
New Mexico,2020-06-29,B,C,E,New Mexico,190.0,1.0,2096829.0,84.33333333333333,176832579.0,177.71428571428572,3.2857142857142856,85.04761904761905,0.6006760019314341,0.3194444444444444,0.7930728241563054,84.0,40.0,69.0,180.28571428571428
North Dakota,2020-06-30,B,C,E,North Dakota,37.0,1.0,762062.0,92.66666666666669,70617745.33333334,36.57142857142857,0.7142857142857143,94.90476190476187,0.2976744186046512,0.35714285714285715,0.900180668473351,74.0,19.0,71.0,83.14285714285714
Maine,2020-06-30,N,C,C,Maine,34.0,0.0,1344212.0,88.33333333333331,118738726.66666666,37.0,0.42857142857142855,94.09523809523807,0.703804347826087,0.16666666666666666,0.8888888888888888,33.0,63.0,9.0,52.57142857142857
Idaho,2020-06-30,N,P,E,Idaho,433.0,0.0,1787065.0,98.66666666666669,176323746.6666667,214.0,0.2857142857142857,99.76190476190473,0.365009746588694,0.07407407407407407,0.9356855739169272,88.0,76.0,29.0,214.0
California,2020-06-30,B,E,E,California,9480.0,44.0,39512223.0,65.0,2568294495.0,6522.714285714284,57.14285714285714,66.76190476190473,0.6519268386709882,0.5326231691078562,0.6720997123681683,69.0,91.0,52.0,6522.714285714284
Utah,2020-06-30,B,E,E,Utah,553.0,4.0,3205958.0,78.0,250064724.0,559.5714285714286,1.2857142857142858,80.04761904761902,0.8357158096863665,0.2368421052631579,0.7814969781496973,88.0,90.0,65.0,559.5714285714286
North Carolina,2020-06-30,B,P,E,North Carolina,1186.0,18.0,10488084.0,79.33333333333333,832054664.0,1459.571428571429,13.142857142857142,80.19047619047622,0.7212848570420051,0.5935483870967742,0.7675478577939838,68.0,31.0,63.0,1459.571428571429
Maryland,2020-06-30,B,C,C,Maryland,305.0,15.0,6045680.0,73.0,441334640.0,364.57142857142856,14.0,74.52380952380956,0.33438155136268344,0.2481012658227848,0.7265552460538537,26.0,43.0,54.0,1090.2857142857142
Montana,2020-06-30,N,E,E,Montana,48.0,0.0,1068778.0,101.66666666666669,108659096.66666669,32.0,0.14285714285714285,103.85714285714286,0.27688504326328806,0.09090909090909093,0.9697643397065364,93.0,88.0,28.0,32.0
Wisconsin,2020-06-30,B,C,E,Wisconsin,629.0,0.0,5822434.0,89.0,518196626.0,498.1428571428572,4.857142857142857,90.71428571428572,0.5179738562091504,0.3736263736263736,0.8573357335733572,91.0,27.0,70.0,505.57142857142856
Oklahoma,2020-06-30,B,C,E,Oklahoma,585.0,2.0,3956971.0,93.0,367998303.0,389.8571428571428,2.2857142857142856,93.66666666666666,0.3762581000965118,0.2857142857142857,0.8734458259325042,15.0,63.0,71.0,389.8571428571428
South Carolina,2020-06-30,B,E,E,South Carolina,1755.0,19.0,5148714.0,90.33333333333331,465100498.0,1398.0,9.428571428571429,92.61904761904766,0.7173960853309874,0.1929824561403509,0.8560739436619722,26.0,65.0,72.0,1398.0
New Jersey,2020-06-30,B,P,S,New Jersey,395.0,43.0,8882190.0,65.33333333333334,580303080.0000001,276.14285714285717,298.0,67.9047619047619,0.07515552099533437,0.9909738717339668,0.6682286785379569,23.0,75.0,56.0,3674.285714285714
District of Columbia,2020-06-30,B,C,C,District of Columbia,35.0,0.0,705749.0,43.0,30347207.0,33.285714285714285,2.0,46.619047619047606,0.17195571955719555,0.16470588235294115,0.4568362109192719,48.0,46.0,29.0,193.57142857142856
West Virginia,2020-06-30,N,C,E,West Virginia,35.0,0.0,1792147.0,99.0,177422553.0,46.14285714285714,0.14285714285714285,99.5238095238095,0.3414376321353066,0.05263157894736842,0.9260079751883028,91.0,66.0,27.0,49.28571428571429
New Hampshire,2020-06-30,B,C,C,New Hampshire,0.0,0.0,1359711.0,85.0,115575435.0,28.857142857142854,4.0,87.57142857142854,0.2790055248618785,0.5599999999999999,0.8280054029716339,37.0,23.0,60.0,103.42857142857143
Mississippi,2020-06-30,B,P,E,Mississippi,680.0,14.0,2976149.0,95.66666666666669,284718254.3333334,621.2857142857142,12.0,93.61904761904758,0.44992758121249743,0.5874125874125875,0.8768956289027652,72.0,55.0,73.0,750.1428571428571
Kentucky,2020-06-30,B,C,E,Kentucky,277.0,5.0,4467673.0,86.66666666666669,387198326.6666667,211.85714285714286,4.0,88.04761904761911,0.32379912663755456,0.4444444444444444,0.8419854280510024,81.0,24.0,64.0,260.42857142857144
Nebraska,2020-06-30,B,C,C,Nebraska,143.0,2.0,1934408.0,92.0,177965536.0,155.0,2.8571428571428568,94.28571428571436,0.35411227154047,0.5,0.8947130591956625,50.0,11.0,72.0,437.71428571428567
