state,date,new_cases,new_deaths,population,google_mobility_level,google_mobility_level_by_pop,aggregation,new_cases_rolling_mean,new_deaths_rolling_mean,google_mobility_level_rolling_mean,new_cases_rolling_mean_rel,new_deaths_rolling_mean_rel,google_mobility_level_rolling_mean_rel
Arkansas,2020-06-16,274.0,0.0,3017804.0,91.0,274620164.0,Arkansas,444.42857142857144,3.0,92.90476190476188,0.5108374384236454,0.38181818181818183,0.86788256227758
Virginia,2020-06-16,445.0,18.0,8535519.0,69.66666666666667,594641157.0,Virginia,513.2857142857143,10.571428571428571,73.95238095238093,0.42963051536529956,0.30962343096234307,0.7159981558321805
California,2020-06-16,2108.0,32.0,39512223.0,64.33333333333334,2541953013.0000005,California,2867.285714285714,60.57142857142857,66.28571428571428,0.2865770949640904,0.5645805592543275,0.6673058485139021
North Carolina,2020-06-16,751.0,36.0,10488084.0,73.0,765630132.0,North Carolina,1241.857142857143,17.857142857142858,78.71428571428577,0.6136957289092835,0.8064516129032259,0.7534184138559713
North Dakota,2020-06-16,23.0,1.0,762062.0,92.33333333333333,70363724.66666666,North Dakota,31.857142857142858,0.5714285714285714,93.04761904761901,0.2593023255813953,0.2857142857142857,0.8825654923215897
Ohio,2020-06-16,434.0,24.0,11689100.0,88.33333333333333,1032537166.6666666,Ohio,406.85714285714283,25.142857142857142,89.09523809523809,0.29641965029142375,0.5086705202312138,0.8401436910642118
South Carolina,2020-06-16,612.0,5.0,5148714.0,89.0,458235546.0,South Carolina,680.2857142857143,5.571428571428571,92.33333333333334,0.34909464115534056,0.11403508771929825,0.8534330985915494
New Hampshire,2020-06-16,0.0,0.0,1359711.0,86.0,116935146.0,New Hampshire,38.0,4.857142857142857,85.57142857142854,0.3674033149171271,0.6799999999999999,0.8090950022512378
Wisconsin,2020-06-16,298.0,9.0,5822434.0,87.0,506551758.0,Wisconsin,301.42857142857144,6.0,90.14285714285711,0.3134284016636958,0.46153846153846156,0.8519351935193517
Oregon,2020-06-16,278.0,2.0,4217737.0,74.0,312112538.0,Oregon,158.57142857142858,1.8571428571428572,76.57142857142853,0.46077210460772106,0.44827586206896547,0.7382920110192833
Indiana,2020-06-16,356.0,14.0,6732219.0,92.0,619364148.0,Indiana,393.2857142857143,15.428571428571429,93.61904761904769,0.4693146948516877,0.24324324324324323,0.8776785714285722
Florida,2020-06-16,2783.0,55.0,21477737.0,70.66666666666667,1517760081.3333335,Florida,2015.5714285714287,33.42857142857143,70.80952380952382,0.16980382717535203,0.26233183856502246,0.6942110177404296
Colorado,2020-06-16,169.0,25.0,5758736.0,73.66666666666667,424226885.3333334,Colorado,159.42857142857142,11.571428571428571,75.33333333333321,0.2602611940298507,0.2862190812720848,0.7286964532473503
New Jersey,2020-06-16,323.0,51.0,8882190.0,61.333333333333336,544774320.0,New Jersey,375.7142857142857,60.57142857142857,62.476190476190446,0.10225505443234838,0.2014251781472684,0.614807872539831
Connecticut,2020-06-16,114.0,6.0,3565287.0,77.0,274527099.0,Connecticut,167.14285714285714,16.142857142857142,78.04761904761904,0.15052103434967196,0.13484486873508353,0.7734780556866445
Pennsylvania,2020-06-16,362.0,33.0,12801989.0,74.33333333333333,951614515.6666666,Pennsylvania,346.7142857142857,37.42857142857143,75.23809523809527,0.20854098642378416,0.2021604938271605,0.7291185971389021
Rhode Island,2020-06-16,52.0,14.0,1059361.0,77.33333333333333,81923917.33333333,Rhode Island,68.71428571428571,8.142857142857142,77.3333333333334,0.18323809523809523,0.4672131147540984,0.7435897435897443
New Mexico,2020-06-16,122.0,5.0,2096829.0,82.66666666666667,173337864.0,New Mexico,111.85714285714286,5.714285714285714,83.33333333333333,0.37807822308063743,0.5555555555555556,0.7770870337477795
Delaware,2020-06-16,63.0,1.0,973764.0,81.33333333333333,79199472.0,Delaware,54.714285714285715,1.0,81.95238095238096,0.2329683698296837,0.07954545454545454,0.7812074443940082
Nevada,2020-06-16,379.0,2.0,3080156.0,73.0,224851388.0,Nevada,232.57142857142858,1.8571428571428572,71.90476190476197,0.1985850207367651,0.14285714285714285,0.7146237576904881
Alabama,2020-06-16,640.0,11.0,4903185.0,90.33333333333333,442921045.0,Alabama,784.2857142857143,8.0,92.52380952380943,0.40896901072705605,0.27999999999999997,0.8612588652482259
,2020-06-16,23373.0,729.0,328239523.0,74.94272756320899,,us,22028.14285714286,672.1428571428571,76.80421272062813,0.33142256554427874,0.3256731501349761,0.7235729661133319
District of Columbia,2020-06-16,19.0,5.0,705749.0,40.333333333333336,28465209.666666668,District of Columbia,49.142857142857146,3.5714285714285716,44.571428571428555,0.25387453874538746,0.29411764705882354,0.4367708819412037
Oklahoma,2020-06-16,228.0,4.0,3956971.0,91.33333333333333,361403351.3333333,Oklahoma,183.14285714285714,1.4285714285714286,94.47619047619047,0.17675444643595753,0.17857142857142858,0.880994671403197
Kentucky,2020-06-16,182.0,7.0,4467673.0,86.0,384219878.0,Kentucky,160.14285714285714,5.0,88.14285714285718,0.2447598253275109,0.5555555555555556,0.8428961748633884
Nebraska,2020-06-16,126.0,4.0,1934408.0,89.66666666666667,173451917.33333334,Nebraska,157.0,4.571428571428571,92.47619047619051,0.35868146214099217,0.7999999999999999,0.8775417984636242
Georgia,2020-06-16,664.0,35.0,10617423.0,73.66666666666667,782150161.0,Georgia,832.7142857142857,34.857142857142854,75.19047619047618,0.22232817148523912,0.7327327327327327,0.7276497695852533
Tennessee,2020-06-16,670.0,10.0,6829174.0,87.33333333333333,596414529.3333333,Tennessee,607.8571428571429,8.285714285714286,88.38095238095234,0.25425754406931583,0.44274809160305345,0.8341573033707861
Utah,2020-06-16,329.0,2.0,3205958.0,76.33333333333333,244721460.66666666,Utah,339.7142857142857,2.5714285714285716,79.4285714285714,0.507360785150416,0.4736842105263158,0.7754532775453273
,2020-06-17,23819.0,767.0,328239523.0,75.35072071033527,,us,22480.0,655.4285714285714,77.06851045420727,0.33822094407833936,0.3175745829583997,0.7260629167065177
California,2020-06-17,3455.0,87.0,39512223.0,64.0,2528782272.0,California,2974.8571428571427,61.714285714285715,66.52380952380953,0.2973285549066922,0.5752330226364847,0.6697027804410355
Kentucky,2020-06-17,166.0,6.0,4467673.0,86.33333333333333,385709102.3333333,Kentucky,158.85714285714286,4.857142857142857,88.33333333333337,0.2427947598253275,0.5396825396825397,0.8447176684881607
Nebraska,2020-06-17,180.0,11.0,1934408.0,91.66666666666667,177320733.33333334,Nebraska,164.0,5.714285714285714,92.61904761904766,0.37467362924281983,1.0,0.8788974243108905
Alaska,2020-06-17,20.0,0.0,731545.0,92.66666666666667,67789836.66666667,Alaska,14.714285714285714,0.14285714285714285,95.76190476190472,0.10425101214574899,0.25,0.9212093449381581
North Carolina,2020-06-17,1002.0,14.0,10488084.0,76.33333333333333,800590412.0,North Carolina,1240.5714285714287,16.428571428571427,78.57142857142863,0.613060360042358,0.7419354838709676,0.7520510483135829
Hawaii,2020-06-17,4.0,0.0,1415872.0,58.0,82120576.0,Hawaii,8.285714285714286,0.0,56.619047619047635,0.19205298013245034,0.0,0.5791524598149052
Louisiana,2020-06-17,928.0,20.0,4648794.0,84.66666666666667,393597892.0,Louisiana,657.7142857142857,13.428571428571429,83.23809523809518,0.29014368540458785,0.2039045553145336,0.7800089245872371
Michigan,2020-06-17,228.0,2.0,9986857.0,83.0,828909131.0,Michigan,187.85714285714286,12.0,83.52380952380955,0.14757041858377287,0.07636363636363637,0.7733686067019403
New Jersey,2020-06-17,277.0,42.0,8882190.0,61.333333333333336,544774320.0,New Jersey,336.7142857142857,56.0,62.999999999999964,0.09164074650077761,0.18622327790973872,0.6199625117150886
Indiana,2020-06-17,227.0,28.0,6732219.0,92.33333333333333,621608221.0,Indiana,382.2857142857143,17.142857142857142,94.19047619047626,0.45618820320490966,0.27027027027027023,0.883035714285715
Missouri,2020-06-17,211.0,27.0,6137428.0,90.0,552368520.0,Missouri,205.42857142857142,8.714285714285714,89.14285714285712,0.15255675790367068,0.4149659863945578,0.8305235137533271
Connecticut,2020-06-17,80.0,9.0,3565287.0,77.33333333333333,275715528.0,Connecticut,154.57142857142858,14.142857142857142,78.47619047619047,0.13919979415926928,0.11813842482100238,0.7777253421425199
Florida,2020-06-17,2610.0,25.0,21477737.0,69.66666666666667,1496282344.3333335,Florida,2192.5714285714284,31.571428571428573,70.95238095238095,0.18471536887712117,0.2477578475336323,0.695611577964519
Ohio,2020-06-17,412.0,14.0,11689100.0,88.33333333333333,1032537166.6666666,Ohio,406.7142857142857,22.0,89.71428571428571,0.29631557035803496,0.44508670520231214,0.8459811405478221
Colorado,2020-06-17,143.0,0.0,5758736.0,73.66666666666667,424226885.3333334,Colorado,156.42857142857142,8.714285714285714,75.47619047619035,0.25536380597014924,0.215547703180212,0.7300783049286032
Minnesota,2020-06-17,414.0,13.0,5639632.0,73.66666666666667,415452890.6666667,Minnesota,156.71428571428572,12.857142857142858,75.04761904761912,0.2148873653281097,0.5142857142857143,0.7364485981308418
District of Columbia,2020-06-17,29.0,3.0,705749.0,37.333333333333336,26347962.666666668,District of Columbia,44.285714285714285,3.4285714285714284,44.42857142857141,0.2287822878228782,0.2823529411764706,0.43537097526831525
New Mexico,2020-06-17,88.0,7.0,2096829.0,82.33333333333333,172638921.0,New Mexico,118.28571428571429,6.142857142857143,83.47619047619047,0.3998068565910189,0.5972222222222222,0.77841918294849
Wisconsin,2020-06-17,285.0,9.0,5822434.0,88.0,512374192.0,Wisconsin,294.14285714285717,5.857142857142857,90.90476190476188,0.3058526440879382,0.4505494505494505,0.8591359135913589
Tennessee,2020-06-17,313.0,4.0,6829174.0,86.66666666666667,591861746.6666667,Tennessee,583.1428571428571,8.714285714285714,88.52380952380949,0.24391992829399461,0.465648854961832,0.8355056179775278
Alabama,2020-06-17,400.0,5.0,4903185.0,91.33333333333333,447824230.0,Alabama,760.4285714285714,6.571428571428571,92.71428571428564,0.3965286054827175,0.22999999999999998,0.8630319148936162
Iowa,2020-06-17,282.0,4.0,3155070.0,91.66666666666667,289214750.0,Iowa,272.85714285714283,6.142857142857143,93.28571428571423,0.48799182422074605,0.4056603773584906,0.8687361419068732
Arizona,2020-06-17,1827.0,20.0,7278717.0,72.66666666666667,528920102.00000006,Arizona,1581.7142857142858,20.571428571428573,74.47619047619047,0.4114761409246321,0.24784853700516352,0.7157894736842104
Washington,2020-06-17,330.0,10.0,7614893.0,69.33333333333333,527965914.6666666,Washington,282.0,7.857142857142857,70.42857142857142,0.2899529964747356,0.32934131736526945,0.6662162162162162
Maryland,2020-06-17,560.0,14.0,6045680.0,65.33333333333334,394984426.66666675,Maryland,500.57142857142856,21.714285714285715,71.0952380952381,0.4591194968553459,0.3848101265822785,0.6931290622098423
New York,2020-06-17,567.0,21.0,19453561.0,58.666666666666664,1141275578.6666665,New York,712.2857142857143,32.142857142857146,60.47619047619046,0.07370397197297818,0.042095416276894296,0.591798695246971
Virginia,2020-06-17,444.0,13.0,8535519.0,69.33333333333333,591795984.0,Virginia,514.0,9.857142857142858,73.76190476190474,0.4302283869424847,0.28870292887029286,0.714153988012909
Massachusetts,2020-06-17,266.0,69.0,6892503.0,62.666666666666664,431930188.0,Massachusetts,285.0,40.0,64.5714285714286,0.12591517293612722,0.25,0.8329238329238332
Texas,2020-06-17,3129.0,33.0,28995881.0,76.66666666666667,2223017543.3333335,Texas,2368.285714285714,25.285714285714285,77.99999999999989,0.23938313141668954,0.1045481393975192,0.7524115755626999
Kansas,2020-06-17,262.0,2.0,2913314.0,93.0,270938202.0,Kansas,124.14285714285714,1.0,93.8571428571429,0.25909361955873583,0.16666666666666666,0.8675176056338032
Pennsylvania,2020-06-17,335.0,43.0,12801989.0,73.33333333333333,938812526.6666666,Pennsylvania,336.0,36.714285714285715,75.61904761904766,0.2020965801684138,0.1983024691358025,0.7328103368712511
Maine,2020-06-17,17.0,1.0,1344212.0,90.33333333333333,121427150.66666666,Maine,28.428571428571427,0.2857142857142857,89.04761904761904,0.5407608695652174,0.11111111111111109,0.8412055780476831
Oklahoma,2020-06-17,259.0,1.0,3956971.0,94.66666666666667,374593254.6666667,Oklahoma,203.42857142857142,1.2857142857142858,94.33333333333333,0.19633255204742864,0.16071428571428573,0.8796625222024865
Arkansas,2020-06-17,415.0,15.0,3017804.0,91.0,274620164.0,Arkansas,462.57142857142856,4.571428571428571,92.71428571428568,0.5316912972085386,0.5818181818181818,0.8661032028469748
South Carolina,2020-06-17,566.0,10.0,5148714.0,90.0,463384260.0,South Carolina,685.2857142857143,6.0,92.3809523809524,0.35166043545194636,0.12280701754385966,0.8538732394366199
New Hampshire,2020-06-17,19.0,6.0,1359711.0,85.33333333333333,116028672.0,New Hampshire,33.142857142857146,4.571428571428571,86.04761904761902,0.32044198895027626,0.6399999999999999,0.813597478613237
Rhode Island,2020-06-17,51.0,11.0,1059361.0,75.33333333333333,79805195.33333333,Rhode Island,61.142857142857146,9.142857142857142,77.66666666666674,0.16304761904761905,0.5245901639344263,0.7467948717948725
Delaware,2020-06-17,41.0,3.0,973764.0,79.33333333333333,77251944.0,Delaware,55.42857142857143,1.2857142857142858,82.2857142857143,0.23600973236009734,0.10227272727272728,0.7843849296413983
Vermont,2020-06-17,-1.0,0.0,623989.0,77.66666666666667,48463145.66666667,Vermont,5.0,0.0,75.9047619047619,0.12068965517241378,0.0,0.7232304900181488
Wyoming,2020-06-17,25.0,0.0,578759.0,104.0,60190936.0,Wyoming,19.142857142857142,0.0,107.5238095238095,0.3839541547277937,0.0,0.9483410331793363
Utah,2020-06-17,407.0,4.0,3205958.0,77.66666666666667,248996071.33333334,Utah,354.2857142857143,3.0,79.47619047619044,0.5291231064646895,0.5526315789473684,0.7759181775918172
Idaho,2020-06-17,78.0,0.0,1787065.0,95.33333333333333,170366863.3333333,Idaho,45.714285714285715,0.42857142857142855,97.57142857142857,0.07797270955165692,0.1111111111111111,0.9151406878070568
North Dakota,2020-06-17,42.0,1.0,762062.0,94.33333333333333,71887848.66666666,North Dakota,32.142857142857146,0.42857142857142855,93.14285714285711,0.2616279069767442,0.21428571428571427,0.8834688346883467
Georgia,2020-06-17,952.0,46.0,10617423.0,75.0,796306725.0,Georgia,864.2857142857143,35.142857142857146,75.6190476190476,0.23075749485086583,0.7387387387387389,0.7317972350230414
West Virginia,2020-06-17,35.0,0.0,1792147.0,91.66666666666667,164280141.6666667,West Virginia,26.857142857142858,0.42857142857142855,97.14285714285711,0.19873150105708245,0.15789473684210525,0.9038546743464773
Montana,2020-06-17,16.0,1.0,1068778.0,95.66666666666667,102246428.66666667,Montana,9.857142857142858,0.2857142857142857,99.42857142857144,0.08529048207663784,0.18181818181818182,0.9284126278345932
Oregon,2020-06-17,120.0,1.0,4217737.0,77.33333333333333,326171661.3333333,Oregon,165.42857142857142,2.0,76.80952380952377,0.48069738480697377,0.48275862068965514,0.7405876951331494
South Dakota,2020-06-17,84.0,1.0,884659.0,102.0,90235218.0,South Dakota,63.714285714285715,1.2857142857142858,104.23809523809527,0.46799580272822666,0.5625000000000001,0.9291171477079797
Nevada,2020-06-17,184.0,1.0,3080156.0,73.0,224851388.0,Nevada,239.71428571428572,1.7142857142857142,72.00000000000006,0.20468406928519153,0.13186813186813187,0.7155702792238529
Mississippi,2020-06-17,489.0,23.0,2976149.0,96.66666666666667,287694403.3333334,Mississippi,308.2857142857143,10.0,95.1428571428571,0.22325677632940202,0.48951048951048953,0.8911685994647633
Illinois,2020-06-17,546.0,87.0,12671821.0,72.33333333333333,916595052.3333333,Illinois,640.7142857142857,56.142857142857146,75.33333333333336,0.24976332349501587,0.480440097799511,0.7190909090909094
,2020-06-18,27414.0,704.0,328239523.0,74.96464789525056,,us,23252.285714285714,627.8571428571429,77.29083159175919,0.349840303659475,0.3042154080431924,0.7281574055272451
Kansas,2020-06-18,0.0,0.0,2913314.0,90.0,262198260.0,Kansas,124.14285714285714,1.0,93.95238095238099,0.25909361955873583,0.16666666666666666,0.8683978873239441
South Dakota,2020-06-18,59.0,0.0,884659.0,103.0,91119877.0,South Dakota,63.42857142857143,0.7142857142857143,104.52380952380955,0.465897166841553,0.3125,0.9316638370118845
Alaska,2020-06-18,12.0,0.0,731545.0,91.66666666666667,67058291.66666667,Alaska,13.857142857142858,0.14285714285714285,95.61904761904758,0.09817813765182187,0.25,0.9198350893266144
Texas,2020-06-18,3516.0,43.0,28995881.0,75.66666666666667,2194021662.3333335,Texas,2609.714285714286,26.428571428571427,77.95238095238084,0.2637864063650672,0.10927347903130537,0.7519522278364712
Missouri,2020-06-18,283.0,37.0,6137428.0,86.0,527818808.0,Missouri,216.85714285714286,12.285714285714286,89.28571428571426,0.16104392106938256,0.5850340136054422,0.8318544809228036
Louisiana,2020-06-18,0.0,0.0,4648794.0,83.0,385849902.0,Louisiana,594.5714285714286,10.714285714285714,83.23809523809518,0.26228888328711875,0.16268980477223424,0.7800089245872371
Alabama,2020-06-18,894.0,20.0,4903185.0,90.66666666666667,444555440.0,Alabama,765.8571428571429,7.857142857142857,92.66666666666659,0.3993593563766389,0.27499999999999997,0.8625886524822686
Wisconsin,2020-06-18,461.0,7.0,5822434.0,87.66666666666667,510433380.6666667,Wisconsin,307.0,5.285714285714286,90.99999999999997,0.31922162804515747,0.4065934065934066,0.8600360036003598
Colorado,2020-06-18,231.0,29.0,5758736.0,73.0,420387728.0,Colorado,167.71428571428572,10.571428571428571,75.57142857142844,0.27378731343283585,0.2614840989399293,0.7309995393827716
Florida,2020-06-18,3207.0,44.0,21477737.0,69.66666666666667,1496282344.3333335,Florida,2408.1428571428573,30.857142857142858,71.00000000000001,0.20287639908532917,0.242152466367713,0.6960784313725491
Indiana,2020-06-18,425.0,16.0,6732219.0,92.33333333333333,621608221.0,Indiana,384.2857142857143,15.857142857142858,94.3333333333334,0.4585748380497784,0.25,0.8843750000000007
New Mexico,2020-06-18,132.0,5.0,2096829.0,83.33333333333333,174735750.0,New Mexico,116.42857142857143,6.0,83.71428571428571,0.3935296957991309,0.5833333333333333,0.7806394316163409
Maine,2020-06-18,42.0,0.0,1344212.0,91.66666666666667,123219433.33333334,Maine,30.142857142857142,0.2857142857142857,90.57142857142856,0.5733695652173914,0.11111111111111109,0.855600539811066
Ohio,2020-06-18,700.0,22.0,11689100.0,87.0,1016951700.0,Ohio,445.42857142857144,20.428571428571427,89.66666666666666,0.32452123230641133,0.4132947976878612,0.8455321059721598
New Jersey,2020-06-18,404.0,31.0,8882190.0,60.333333333333336,535892130.0,New Jersey,327.2857142857143,51.0,63.761904761904724,0.0890746500777605,0.16959619952494062,0.6274601686972817
Kentucky,2020-06-18,202.0,2.0,4467673.0,84.66666666666667,378262980.6666667,Kentucky,178.85714285714286,3.857142857142857,88.19047619047623,0.27336244541484717,0.4285714285714286,0.8433515482695815
New Hampshire,2020-06-18,72.0,4.0,1359711.0,86.33333333333333,117388383.0,New Hampshire,36.857142857142854,4.142857142857143,86.85714285714285,0.356353591160221,0.5800000000000001,0.8212516884286356
Mississippi,2020-06-18,0.0,0.0,2976149.0,94.33333333333333,280750055.6666666,Mississippi,308.2857142857143,10.0,95.28571428571423,0.22325677632940202,0.48951048951048953,0.8925066904549506
South Carolina,2020-06-18,992.0,4.0,5148714.0,91.33333333333333,470249212.0,South Carolina,729.5714285714286,4.714285714285714,92.61904761904763,0.3743860420790264,0.09649122807017545,0.856073943661972
Oregon,2020-06-18,148.0,4.0,4217737.0,76.33333333333333,321953924.3333333,Oregon,161.28571428571428,2.2857142857142856,77.14285714285711,0.4686591946865919,0.5517241379310344,0.7438016528925617
West Virginia,2020-06-18,42.0,0.0,1792147.0,93.0,166669671.0,West Virginia,29.428571428571427,0.42857142857142855,96.85714285714282,0.21775898520084566,0.15789473684210525,0.9011962782454581
Nevada,2020-06-18,234.0,3.0,3080156.0,71.66666666666667,220744513.33333334,Nevada,239.57142857142858,2.0,72.2380952380953,0.20456208831422298,0.15384615384615385,0.7179365830572652
Delaware,2020-06-18,55.0,0.0,973764.0,81.66666666666667,79524060.0,Delaware,56.142857142857146,1.1428571428571428,83.33333333333334,0.23905109489051096,0.09090909090909091,0.7943713118474808
Idaho,2020-06-18,92.0,0.0,1787065.0,97.66666666666667,174536681.6666667,Idaho,53.142857142857146,0.42857142857142855,97.95238095238095,0.09064327485380116,0.1111111111111111,0.9187137114783386
District of Columbia,2020-06-18,56.0,4.0,705749.0,39.333333333333336,27759460.666666668,District of Columbia,44.857142857142854,3.5714285714285716,44.66666666666664,0.2317343173431734,0.29411764705882354,0.43770415305646265
Massachusetts,2020-06-18,271.0,36.0,6892503.0,62.333333333333336,429632687.0,Massachusetts,250.71428571428572,39.714285714285715,65.52380952380956,0.11076748295884878,0.24821428571428572,0.8452088452088455
Rhode Island,2020-06-18,71.0,9.0,1059361.0,75.66666666666667,80158315.66666667,Rhode Island,58.857142857142854,8.857142857142858,78.76190476190483,0.15695238095238095,0.5081967213114755,0.757326007326008
Pennsylvania,2020-06-18,418.0,42.0,12801989.0,72.33333333333333,926010537.6666666,Pennsylvania,329.0,35.42857142857143,75.90476190476194,0.19788623474823852,0.19135802469135804,0.7355791416705126
California,2020-06-18,4084.0,82.0,39512223.0,64.0,2528782272.0,California,3116.8571428571427,58.42857142857143,66.71428571428572,0.3115210531576167,0.5446071904127829,0.6716203259827421
Georgia,2020-06-18,882.0,30.0,10617423.0,75.0,796306725.0,Georgia,848.4285714285714,32.857142857142854,75.80952380952381,0.22652376230070942,0.6906906906906907,0.7336405529953918
Montana,2020-06-18,25.0,0.0,1068778.0,100.33333333333333,107234059.33333333,Montana,13.142857142857142,0.2857142857142857,99.71428571428574,0.11372064276885042,0.18181818181818182,0.9310804802134284
Maryland,2020-06-18,260.0,20.0,6045680.0,67.33333333333334,407075786.66666675,Maryland,433.14285714285717,20.142857142857142,71.57142857142858,0.39727463312368977,0.35696202531645566,0.6977715877437327
New York,2020-06-18,618.0,32.0,19453561.0,58.666666666666664,1141275578.6666665,New York,695.4285714285714,31.285714285714285,61.142857142857125,0.07195967420065337,0.04097287184284378,0.5983224603914258
Michigan,2020-06-18,301.0,25.0,9986857.0,82.33333333333333,822251226.3333333,Michigan,192.71428571428572,10.857142857142858,83.95238095238098,0.1513859275053305,0.06909090909090909,0.7773368606701943
North Dakota,2020-06-18,27.0,0.0,762062.0,93.0,70871766.0,North Dakota,30.428571428571427,0.42857142857142855,93.28571428571425,0.24767441860465114,0.21428571428571427,0.8848238482384821
Utah,2020-06-18,495.0,3.0,3205958.0,77.66666666666667,248996071.33333334,Utah,369.57142857142856,3.0,79.66666666666661,0.5519522082355451,0.5526315789473684,0.7777777777777771
Wyoming,2020-06-18,30.0,0.0,578759.0,105.66666666666667,61155534.333333336,Wyoming,19.285714285714285,0.0,107.80952380952378,0.3868194842406877,0.0,0.9508609827803441
Washington,2020-06-18,320.0,-5.0,7614893.0,70.0,533042510.0,Washington,288.0,5.142857142857143,70.99999999999999,0.29612220916568743,0.2155688622754491,0.6716216216216216
Vermont,2020-06-18,5.0,1.0,623989.0,76.33333333333333,47631160.33333333,Vermont,3.5714285714285716,0.14285714285714285,76.38095238095238,0.08620689655172414,0.07692307692307691,0.7277676950998185
Illinois,2020-06-18,593.0,52.0,12671821.0,72.33333333333333,916595052.3333333,Illinois,616.0,50.714285714285715,75.4761904761905,0.24012919752742665,0.4339853300733496,0.7204545454545458
Arizona,2020-06-18,2519.0,32.0,7278717.0,72.33333333333333,526493862.99999994,Arizona,1739.857142857143,20.571428571428573,74.52380952380952,0.4526163222833358,0.24784853700516352,0.7162471395881006
Connecticut,2020-06-18,11.0,7.0,3565287.0,76.33333333333333,272150241.0,Connecticut,139.85714285714286,11.428571428571429,79.47619047619047,0.1259487971182298,0.09546539379474941,0.7876356772062292
Arkansas,2020-06-18,322.0,11.0,3017804.0,91.66666666666667,276632033.3333334,Arkansas,444.57142857142856,5.285714285714286,92.76190476190472,0.5110016420361247,0.6727272727272727,0.866548042704626
Tennessee,2020-06-18,686.0,12.0,6829174.0,87.0,594138138.0,Tennessee,613.0,9.714285714285714,88.57142857142854,0.2564087242306543,0.5190839694656488,0.8359550561797751
Hawaii,2020-06-18,4.0,0.0,1415872.0,57.333333333333336,81176661.33333334,Hawaii,8.428571428571429,0.0,57.42857142857144,0.19536423841059603,0.0,0.5874330248416951
Oklahoma,2020-06-18,450.0,2.0,3956971.0,93.0,367998303.0,Oklahoma,246.85714285714286,1.2857142857142858,94.28571428571426,0.23824624293395838,0.16071428571428573,0.8792184724689162
North Carolina,2020-06-18,1333.0,7.0,10488084.0,77.0,807582468.0,North Carolina,1243.857142857143,15.857142857142858,78.66666666666671,0.6146840804800565,0.7161290322580646,0.7529626253418418
Minnesota,2020-06-18,379.0,19.0,5639632.0,69.66666666666667,392894362.6666667,Minnesota,179.57142857142858,13.714285714285714,74.80952380952387,0.24622918707149852,0.5485714285714285,0.7341121495327108
Nebraska,2020-06-18,195.0,3.0,1934408.0,87.66666666666667,169583101.33333334,Nebraska,171.57142857142858,5.571428571428571,92.38095238095241,0.3919712793733682,0.975,0.8766380478987801
Virginia,2020-06-18,463.0,3.0,8535519.0,71.33333333333333,608867022.0,Virginia,513.0,9.428571428571429,74.04761904761904,0.4293913667344254,0.27615062761506276,0.7169202397418164
Iowa,2020-06-18,393.0,6.0,3155070.0,89.33333333333333,281852920.0,Iowa,273.7142857142857,5.714285714285714,93.33333333333329,0.4895247828308636,0.37735849056603776,0.8691796008869175
,2020-06-19,30954.0,655.0,328239523.0,74.49881503757852,,us,24346.85714285714,611.4285714285714,77.38797565230315,0.3663085857739147,0.2962552779123694,0.7290726003263087
Pennsylvania,2020-06-19,526.0,38.0,12801989.0,71.0,908941219.0,Pennsylvania,394.7142857142857,33.857142857142854,75.90476190476194,0.23741192644784326,0.18287037037037035,0.7355791416705126
Ohio,2020-06-19,609.0,34.0,11689100.0,87.0,1016951700.0,Ohio,472.42857142857144,22.714285714285715,89.76190476190474,0.34419233971690255,0.4595375722543353,0.8464301751234843
Kentucky,2020-06-19,257.0,2.0,4467673.0,84.66666666666667,378262980.6666667,Kentucky,215.57142857142858,4.142857142857143,88.14285714285718,0.32947598253275107,0.46031746031746035,0.8428961748633884
New Jersey,2020-06-19,389.0,35.0,8882190.0,61.666666666666664,547735050.0,New Jersey,333.14285714285717,49.42857142857143,64.14285714285711,0.0906687402799378,0.1643705463182898,0.6312089971883783
Montana,2020-06-19,11.0,0.0,1068778.0,97.66666666666667,104383984.66666667,Montana,13.285714285714286,0.2857142857142857,100.04761904761905,0.11495673671199012,0.18181818181818182,0.9341929746554024
Tennessee,2020-06-19,1188.0,6.0,6829174.0,85.66666666666667,585032572.6666667,Tennessee,698.7142857142857,6.714285714285714,88.61904761904758,0.2922617269196295,0.35877862595419846,0.8364044943820221
New York,2020-06-19,796.0,25.0,19453561.0,58.333333333333336,1134791058.3333335,New York,691.7142857142857,27.285714285714285,61.38095238095236,0.07157533740336147,0.03573433115060804,0.6006523765144454
Iowa,2020-06-19,421.0,2.0,3155070.0,91.33333333333333,288163060.0,Iowa,276.85714285714283,5.428571428571429,93.33333333333329,0.49514563106796117,0.3584905660377359,0.8691796008869175
Wyoming,2020-06-19,29.0,2.0,578759.0,106.66666666666667,61734293.333333336,Wyoming,20.857142857142858,0.2857142857142857,107.80952380952378,0.41833810888252154,0.39999999999999997,0.9508609827803441
Kansas,2020-06-19,378.0,7.0,2913314.0,92.0,268024888.0,Kansas,144.57142857142858,1.5714285714285714,93.61904761904766,0.30172927847346454,0.2619047619047619,0.8653169014084511
Mississippi,2020-06-19,0.0,0.0,2976149.0,91.0,270829559.0,Mississippi,221.42857142857142,8.142857142857142,95.33333333333329,0.16035588661286984,0.3986013986013986,0.8929527207850131
